Testing writing tp d1.csv
Millis, BME680 Temp C, BME680 Pressure hPa, BME680 Humidity %, BME680 Gas KOhms, BME680 Approx Alt m, SHT31 Hum %, SHT31 Temp C, LSM9DS1 AccX, LSM9DS1 AccY, LSM9DS1 AccZ, LSM9DS1 GyroX, LSM9DS1 GyroY, LSM9DS1 GyroZ, LSM9DS1 MagX, LSM9DS1 MagY, LSM9DS1 MagZ, LSM6DS AccX, LSM6DS AccY, LSM6DS AccZ, LSM6DS GyroX, LSM6DS GyroY, LSM6DS GyroZ, LSM6DS Temp, INA260 Current mA, INA260 Bus Voltage mV, INA260 Power mW, MTK3339 Date, MTK3339 Latitude, MTK3339 Longitude, MTK3339 Speed, MTK3339 Angle, MTK3339 Altitude, MTK3339 Satellites, MD0555 Wind Speed RAW, PT1000 Temp RAW, ZOPT220 UV Index, ZOPT220 Ambient Light, GeigerInterrupt CPS, 
5125289, -, -, -, -, -, -, -, -0.36, 1.09, 0.74, 12.21, 87.65, 27.83, 54.99, -33.28, -2.97, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5125441, -, -, -, -, -, -, -, -0.35, 1.06, 0.74, 30.15, 73.79, 1.65, 57.95, -34.33, 0.15, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5125593, -, -, -, -, -, -, -, -0.35, 1.06, 0.76, 38.70, 40.53, -2.20, 58.48, -33.30, 3.25, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5125751, -10.30, 185.78, 0.00, 992729, 12214.58, 0.56, -40.43, -0.31, 1.02, 0.76, -0.31, 22.46, 26.06, 64.93, -28.53, -1.50, 0.09, 0.14, 1.34, -6.84, 1.04, 32.59, 1.44, 376.25, 10467.50, 3940.00, -, -, -, -, -, -, -, 196, 1023, 0.00, 262143, 5.44, 
5127212, -, -, -, -, -, -, -, -0.34, 1.07, 0.81, 18.01, 27.28, -16.72, 61.22, -34.18, 7.07, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5127370, -, -, -, -, -, -, -, -0.35, 1.12, 0.83, 21.42, 26.67, -24.23, 65.34, -31.68, 6.75, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5127523, -, -, -, -, -, -, -, -0.35, 1.15, 0.86, 37.48, 36.01, -27.59, 67.15, -28.92, 7.45, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5127675, -, -, -, -, -, -, -, -0.34, 1.21, 0.93, 34.55, 38.51, -11.66, 67.09, -27.22, 9.67, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5128232, -, -, -, -, -, -, -, -0.31, 1.05, 0.77, -9.58, 77.03, 15.87, 63.71, -26.29, 26.56, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5128384, -, -, -, -, -, -, -, -0.33, 1.04, 0.76, 1.95, 73.06, 34.30, 57.60, -27.23, 32.35, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5128536, -, -, -, -, -, -, -, -0.35, 0.99, 0.72, -4.39, 84.29, 16.54, 50.93, -28.23, 35.75, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5128688, -10.38, 186.85, 0.00, 1005153, 12179.55, 0.54, -40.46, -0.32, 1.05, 0.73, 21.61, 17.52, 16.72, 34.59, -40.20, 20.03, 0.11, 0.13, 1.32, -12.57, 20.26, 17.03, 1.38, 380.00, 10463.75, 3980.00, -, -, -, -, -, -, -, 196, 1023, 0.00, 262143, 7.15, 
5130154, -, -, -, -, -, -, -, -0.34, 1.05, 0.75, 3.30, 15.62, 6.04, 21.53, -37.88, 10.27, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5130307, -, -, -, -, -, -, -, -0.33, 1.04, 0.76, 0.18, 30.94, -24.60, 23.67, -38.13, 9.25, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5130465, -, -, -, -, -, -, -, -0.34, 1.12, 0.83, 4.94, 29.05, -14.10, 26.26, -39.29, 6.64, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5130617, -, -, -, -, -, -, -, -0.32, 1.08, 0.78, 22.22, 38.82, -7.69, 28.50, -39.58, 6.54, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5131169, -, -, -, -, -, -, -, -0.34, 1.10, 0.83, 7.51, 45.90, 14.65, 24.71, -36.52, -3.20, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5131327, -, -, -, -, -, -, -, -0.35, 1.15, 0.87, 2.87, 44.92, 2.38, 26.17, -37.02, -5.97, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5131479, -, -, -, -, -, -, -, -0.36, 1.17, 0.90, 0.92, 43.09, -7.39, 29.92, -35.75, -7.95, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5131631, -10.47, 187.95, 0.00, 1009613, 12142.74, 0.62, -40.29, -0.30, 1.06, 0.77, 13.67, 39.79, 22.46, 48.01, -33.22, -11.08, 0.09, 0.15, 1.37, -1.65, 22.09, 38.64, 1.40, 383.75, 10462.50, 4020.00, -, -, -, -, -, -, -, 197, 1023, 0.00, 262143, 6.80, 
5133097, -, -, -, -, -, -, -, -0.34, 1.02, 0.73, 7.14, 66.16, 8.42, 61.46, -31.20, -5.16, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5133249, -, -, -, -, -, -, -, -0.32, 0.99, 0.71, -1.34, 50.29, 18.37, 61.82, -32.67, 0.22, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5133401, -, -, -, -, -, -, -, -0.37, 1.06, 0.77, -2.50, 34.36, 27.65, 60.53, -34.80, 3.99, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5133559, -, -, -, -, -, -, -, -0.36, 1.01, 0.72, 14.95, 39.92, -1.65, 59.80, -36.29, 6.41, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5134111, -, -, -, -, -, -, -, -0.29, 1.03, 0.73, 31.37, 26.73, -11.54, 65.61, -28.34, 2.75, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5134263, -, -, -, -, -, -, -, -0.33, 1.10, 0.79, 19.96, 37.23, -7.69, 67.50, -26.72, 4.30, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5134415, -, -, -, -, -, -, -, -0.31, 1.07, 0.76, 14.65, 38.82, 11.96, 68.14, -26.31, 6.40, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5134572, -10.56, 189.07, 0.00, 1049180, 12106.74, 0.63, -40.39, -0.35, 1.14, 0.85, 20.75, 17.58, 5.37, 56.16, -36.23, 19.14, 0.10, 0.12, 1.50, -3.54, 20.02, 9.16, 0.38, 395.00, 10460.00, 4130.00, -, -, -, -, -, -, -, 196, 1023, 0.00, 262143, 6.46, 
5136033, -, -, -, -, -, -, -, -0.34, 1.17, 0.87, 30.76, 30.70, -18.49, 58.18, -35.58, 13.73, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5136191, -, -, -, -, -, -, -, -0.32, 1.18, 0.88, 33.33, 35.10, -13.31, 58.17, -35.55, 15.36, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5136343, -, -, -, -, -, -, -, -0.29, 1.12, 0.84, 28.08, 38.15, -5.31, 61.66, -33.57, 12.99, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5136495, -, -, -, -, -, -, -, -0.31, 1.21, 0.93, 21.30, 44.92, -2.14, 60.58, -34.78, 15.16, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5137052, -, -, -, -, -, -, -, -0.29, 1.04, 0.75, -0.24, 60.55, 30.94, 48.03, -38.20, 23.00, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5137204, -, -, -, -, -, -, -, -0.29, 0.95, 0.66, 2.99, 72.02, 30.40, 44.36, -37.95, 23.08, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5137356, -, -, -, -, -, -, -, -0.32, 0.94, 0.65, 16.17, 83.07, 21.42, 35.13, -39.14, 26.98, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5137508, -10.64, 190.18, 0.00, 1085033, 12071.25, 0.59, -40.33, -0.35, 1.11, 0.80, 24.48, 5.68, -0.12, 26.25, -40.48, 5.36, 0.12, 0.13, 1.45, -7.69, 17.70, -3.72, 1.39, 383.75, 10460.00, 4020.00, -, -, -, -, -, -, -, 195, 1023, 0.00, 262143, 6.81, 
5138974, -, -, -, -, -, -, -, -0.32, 1.06, 0.75, 28.99, 58.78, -0.67, 32.51, -37.02, -7.85, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5139126, -, -, -, -, -, -, -, -0.32, 1.06, 0.75, 29.42, 67.08, 8.06, 36.82, -35.77, -9.80, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5139284, -, -, -, -, -, -, -, -0.34, 1.05, 0.76, 23.93, 69.46, 27.95, 37.67, -35.07, -11.54, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5139436, -, -, -, -, -, -, -, -0.32, 1.07, 0.79, 19.23, 64.45, 37.60, 39.78, -33.69, -13.17, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5139988, -, -, -, -, -, -, -, -0.36, 1.09, 0.81, 5.86, 3.23, -4.82, 39.23, -34.06, -11.80, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5140146, -, -, -, -, -, -, -, -0.35, 1.06, 0.80, 13.18, 5.37, -30.76, 39.73, -34.55, -12.93, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5140298, -, -, -, -, -, -, -, -0.34, 1.05, 0.77, 24.48, 10.13, -32.96, 44.53, -32.25, -13.50, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5140450, -10.73, 191.30, 0.00, 1090231, 12033.99, 0.62, -40.23, -0.31, 1.04, 0.73, 7.08, 73.06, 32.53, 66.54, -23.55, -5.91, 0.10, 0.15, 1.33, 11.66, 30.21, 70.50, 0.39, 385.00, 10458.75, 4030.00, -, -, -, -, -, -, -, 195, 1023, 0.00, 262143, 5.44, 
5141917, -, -, -, -, -, -, -, -0.36, 1.02, 0.74, 13.98, 37.17, 20.87, 55.90, -37.44, 15.97, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5142070, -, -, -, -, -, -, -, -0.36, 1.06, 0.78, 16.60, 16.30, -13.37, 55.77, -38.38, 16.33, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5142222, -, -, -, -, -, -, -, -0.37, 1.07, 0.77, 32.53, 7.45, -51.03, 56.53, -36.56, 16.38, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5142380, -, -, -, -, -, -, -, -0.34, 1.11, 0.79, 51.57, 3.11, -60.97, 64.26, -32.74, 10.97, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5142932, -, -, -, -, -, -, -, -0.28, 1.11, 0.84, 24.72, 26.25, 10.62, 69.87, -23.71, 1.65, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5143084, -, -, -, -, -, -, -, -0.26, 1.01, 0.75, 10.62, 46.75, 20.08, 68.65, -24.48, 2.64, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5143242, -, -, -, -, -, -, -, -0.27, 0.99, 0.71, 0.37, 66.77, 30.58, 67.00, -27.58, 8.79, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5143394, -10.82, 192.45, 0.00, 1093725, 11997.87, 0.64, -40.31, -0.38, 1.09, 0.79, 46.63, 19.96, -25.02, 26.94, -33.44, 32.14, 0.13, 0.06, 1.42, 14.65, 35.46, -12.33, 0.22, 381.25, 10457.50, 3980.00, -, -, -, -, -, -, -, 198, 1023, 0.00, 262143, 6.46, 
5144855, -, -, -, -, -, -, -, -0.25, 1.04, 0.78, 59.63, -4.39, -34.55, 46.66, -41.19, 4.54, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5145013, -, -, -, -, -, -, -, -0.25, 1.09, 0.86, 32.96, 6.71, -32.90, 52.58, -38.39, -2.67, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5145165, -, -, -, -, -, -, -, -0.25, 1.24, 1.06, 15.93, 25.27, -47.97, 56.56, -35.03, -2.56, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5145317, -, -, -, -, -, -, -, -0.17, 0.99, 0.84, 12.76, 15.93, -28.20, 59.67, -33.15, -1.25, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5145874, -, -, -, -, -, -, -, -0.16, 1.06, 0.85, 36.13, 31.31, 80.26, 58.92, -33.34, -4.94, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5146026, -, -, -, -, -, -, -, -0.19, 1.14, 0.94, 42.18, 45.53, 77.45, 54.00, -35.62, -7.74, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5146178, -, -, -, -, -, -, -, -0.22, 1.16, 0.93, 42.42, 57.13, 53.53, 49.61, -35.97, -8.92, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5146336, -10.91, 193.58, 0.00, 1046767, 11961.93, 0.64, -40.33, -0.34, 1.05, 0.71, 20.39, 111.88, 33.57, 47.78, -37.12, -6.60, 0.12, 0.10, 1.34, 23.93, 59.88, 94.79, 2.16, 378.75, 10458.75, 3960.00, -, -, -, -, -, -, -, 197, 1023, 0.00, 262143, 8.84, 
5147797, -, -, -, -, -, -, -, -0.37, 1.07, 0.75, 32.84, -19.23, -36.68, 48.32, -37.89, -4.77, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5147950, -, -, -, -, -, -, -, -0.35, 1.10, 0.77, 39.86, -26.98, -54.38, 50.85, -34.62, -9.07, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5148108, -, -, -, -, -, -, -, -0.33, 1.09, 0.76, 26.12, -15.56, -49.56, 52.71, -30.77, -11.43, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5148260, -, -, -, -, -, -, -, -0.32, 1.20, 0.84, 32.96, 2.50, -29.17, 55.18, -25.68, -13.35, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5148812, -, -, -, -, -, -, -, -0.35, 1.17, 0.82, 11.96, 68.66, 45.96, 59.11, -24.08, -11.25, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5148970, -, -, -, -, -, -, -, -0.39, 1.22, 0.87, -3.48, 84.47, 32.29, 62.43, -27.09, -6.16, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5149122, -, -, -, -, -, -, -, -0.42, 1.21, 0.88, -6.10, 87.59, 16.85, 62.87, -31.05, 2.73, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5149274, -10.99, 194.72, 0.00, 1017892, 11925.83, 0.65, -40.32, -0.34, 1.07, 0.79, 25.82, 19.23, 25.21, 60.28, -33.33, 19.54, 0.11, 0.12, 1.43, -19.35, 21.00, 23.19, 0.11, 381.25, 10455.00, 3980.00, -, -, -, -, -, -, -, 197, 1023, 0.00, 262143, 8.51, 
5150740, -, -, -, -, -, -, -, -0.30, 1.02, 0.75, 22.71, 25.15, -15.32, 59.08, -35.90, 18.90, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5150893, -, -, -, -, -, -, -, -0.31, 1.06, 0.79, 13.18, 28.87, -3.66, 60.95, -34.31, 16.47, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5151045, -, -, -, -, -, -, -, -0.29, 1.02, 0.74, 8.54, 42.30, -5.25, 58.70, -34.62, 20.51, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5151203, -, -, -, -, -, -, -, -0.30, 1.07, 0.78, 10.01, 41.99, 13.24, 57.93, -34.92, 21.62, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5151755, -, -, -, -, -, -, -, -0.32, 1.03, 0.75, -5.98, 55.48, 13.12, 40.41, -38.94, 25.00, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5151907, -, -, -, -, -, -, -, -0.34, 1.07, 0.78, -6.59, 44.07, 9.28, 36.67, -37.73, 27.43, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5152065, -, -, -, -, -, -, -, -0.34, 0.98, 0.70, 6.53, 43.64, -9.40, 34.36, -37.51, 27.08, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5152217, -11.08, 195.85, 0.00, 1038802, 11890.54, 0.64, -40.35, -0.36, 1.15, 0.83, 21.67, 58.29, 20.08, 30.33, -41.06, 9.63, 0.11, 0.13, 1.45, 6.59, 37.60, 47.85, 0.04, 396.25, 10452.50, 4150.00, -, -, -, -, -, -, -, 199, 1023, 0.00, 262143, 7.14, 
5153678, -, -, -, -, -, -, -, -0.33, 1.03, 0.77, 14.77, 31.62, 20.45, 27.64, -36.90, -3.83, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5153836, -, -, -, -, -, -, -, -0.33, 0.96, 0.69, 18.86, 22.58, 7.87, 24.07, -36.72, -4.00, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5153988, -, -, -, -, -, -, -, -0.34, 1.07, 0.79, 24.66, 17.88, -15.38, 28.14, -35.01, -8.86, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5154140, -, -, -, -, -, -, -, -0.33, 1.06, 0.78, 27.34, 15.08, -27.34, 30.98, -34.63, -11.12, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5154698, -, -, -, -, -, -, -, -0.28, 0.99, 0.72, 0.31, 31.92, 25.76, 39.12, -32.54, -14.20, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5154850, -, -, -, -, -, -, -, -0.31, 1.06, 0.77, 4.76, 37.90, 31.92, 39.17, -33.09, -13.38, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5155002, -, -, -, -, -, -, -, -0.30, 0.96, 0.67, 6.59, 46.33, 23.07, 38.71, -33.90, -12.90, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5155160, -11.17, 196.98, 0.00, 1075630, 11854.47, 0.64, -40.09, -0.32, 1.11, 0.81, 30.70, 37.23, -19.35, 54.79, -25.65, -17.36, 0.09, 0.15, 1.44, 19.59, 41.87, 3.17, -0.35, 383.75, 10452.50, 4010.00, -, -, -, -, -, -, -, 197, 1023, 0.00, 262143, 8.50, 
5156621, -, -, -, -, -, -, -, -0.25, 0.99, 0.75, -2.81, 47.91, 28.69, 66.98, -17.40, -5.11, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5156773, -, -, -, -, -, -, -, -0.26, 0.97, 0.70, -7.75, 45.47, 46.75, 69.02, -21.08, -1.77, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5156931, -, -, -, -, -, -, -, -0.30, 0.99, 0.70, -6.65, 51.27, 48.28, 66.32, -26.45, 3.96, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5157083, -, -, -, -, -, -, -, -0.30, 0.90, 0.62, 7.63, 65.19, 22.89, 66.13, -29.64, 8.11, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5157635, -, -, -, -, -, -, -, -0.30, 0.97, 0.69, 32.71, 33.14, 0.06, 61.95, -32.84, 18.84, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5157793, -, -, -, -, -, -, -, -0.30, 0.97, 0.68, 34.91, 27.34, -9.22, 61.43, -33.57, 17.71, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5157945, -, -, -, -, -, -, -, -0.30, 0.98, 0.69, 28.75, 6.90, 6.10, 60.66, -34.30, 17.10, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5158097, -11.26, 198.11, 0.00, 1100779, 11819.50, 0.61, -40.28, -0.26, 1.01, 0.74, 13.92, 34.91, 23.38, 66.91, -31.04, 12.35, 0.06, 0.18, 1.30, -4.27, 19.53, 36.01, 1.43, 397.50, 10447.50, 4150.00, -, -, -, -, -, -, -, 199, 1023, 0.00, 262143, 6.47, 
5159564, -, -, -, -, -, -, -, -0.34, 1.03, 0.76, -4.39, 74.40, 44.07, 39.23, -40.12, 23.60, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5159717, -, -, -, -, -, -, -, -0.31, 0.99, 0.74, 0.79, 60.55, 31.56, 33.90, -38.76, 22.58, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5159869, -, -, -, -, -, -, -, -0.35, 1.08, 0.82, 4.15, 34.30, 37.23, 26.86, -38.44, 22.00, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5160027, -, -, -, -, -, -, -, -0.35, 1.03, 0.77, 24.35, 27.34, 3.05, 23.56, -37.21, 20.32, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5160579, -, -, -, -, -, -, -, -0.33, 1.10, 0.84, 21.67, 5.43, -47.49, 28.71, -40.54, 12.01, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5160731, -, -, -, -, -, -, -, -0.31, 1.07, 0.82, 22.03, 18.62, -42.42, 34.12, -42.36, 9.84, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5160889, -, -, -, -, -, -, -, -0.32, 1.15, 0.89, 26.31, 36.01, -28.44, 40.91, -41.83, 7.34, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5161041, -11.35, 199.23, 0.00, 1105234, 11785.00, 0.66, -40.19, -0.35, 1.00, 0.70, -5.98, 91.43, 45.78, 32.17, -41.35, 3.75, 0.09, 0.08, 1.31, 18.13, 24.23, 95.58, -0.23, 391.25, 10447.50, 4080.00, -, -, -, -, -, -, -, 199, 1023, 0.00, 262143, 6.46, 
5162502, -, -, -, -, -, -, -, -0.38, 1.13, 0.80, 68.97, 2.87, -64.51, 46.23, -38.42, -4.90, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5162660, -, -, -, -, -, -, -, -0.33, 1.12, 0.80, 61.10, 0.43, -36.93, 48.43, -33.87, -8.62, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5162812, -, -, -, -, -, -, -, -0.30, 1.03, 0.72, 36.62, 12.51, -5.62, 51.48, -28.77, -13.23, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5162964, -, -, -, -, -, -, -, -0.27, 1.03, 0.72, 27.77, 36.32, 11.05, 52.28, -26.98, -14.45, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5163521, -, -, -, -, -, -, -, -0.34, 1.03, 0.73, 10.62, 73.00, 39.61, 55.74, -32.18, -5.96, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5163673, -, -, -, -, -, -, -, -0.34, 1.05, 0.78, 8.85, 56.88, 28.99, 57.90, -33.98, -3.63, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5163825, -, -, -, -, -, -, -, -0.35, 1.01, 0.75, 6.16, 32.23, 27.83, 56.32, -35.75, -0.39, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5163983, -11.44, 200.35, 0.00, 1075630, 11749.74, 0.64, -40.09, -0.31, 1.17, 0.86, 63.84, 34.97, -29.72, 63.90, -20.65, -10.10, 0.09, 0.22, 1.53, 11.96, 69.95, -12.45, 0.85, 380.00, 10448.75, 3970.00, -, -, -, -, -, -, -, 198, 1023, 0.00, 262143, 3.74, 
5165444, -, -, -, -, -, -, -, -0.36, 1.09, 0.81, -28.63, 108.89, 46.45, 66.43, -29.76, 12.87, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5165597, -, -, -, -, -, -, -, -0.34, 1.06, 0.80, -34.36, 72.69, 40.28, 59.61, -33.36, 23.97, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5165755, -, -, -, -, -, -, -, -0.38, 1.06, 0.81, -28.56, 62.26, 9.70, 54.32, -32.71, 30.83, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5165907, -, -, -, -, -, -, -, -0.37, 1.04, 0.79, -2.38, 48.03, -25.88, 50.61, -30.29, 35.74, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5166459, -, -, -, -, -, -, -, -0.36, 1.10, 0.82, 36.56, 32.78, -2.93, 46.29, -35.35, 31.29, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5166617, -, -, -, -, -, -, -, -0.39, 1.14, 0.84, 33.57, 43.88, -18.25, 46.50, -36.65, 28.45, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
5166769, -, -, -, -, -, -, -, -0.37, 1.15, 0.85, 33.39, 53.16, -37.60, 45.74, -37.28, 30.13, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
